お仕事No.,応募数 合計
2203556748,0.5915855576836129
2203526613,1.214975555884427
2203549194,0.5716043266614454
2203528287,1.2974162701602323
2203532110,1.3428818653307169
2203548501,0.7035725543051045
2203549116,0.7232107001008988
2203558575,0.1629304773832858
2203543239,0.9726535680576961
2203523230,0.8360274276129798
2203558050,0.17474119118024517
2203558982,0.0324366969470058
2203551902,0.5165862773314901
2203555570,0.6512181975468863
2203558910,0.3872595932278959
2203558938,0.20552421907977847
2203557198,0.4969214139874704
2203496246,0.9243895586863407
2203523813,0.5581965758870461
2203554046,0.6106159452538118
2203505049,0.8017658891396455
2203553237,1.0062142217681114
2203557075,0.261340168560011
2203556406,0.5555016238063867
2203532048,1.4931941680342486
2203549151,0.6362629872090356
2203545207,0.8373811402123131
2203549069,0.46143491665094527
2203513808,0.49099140505542144
2203469528,1.1150727161302911
2203546408,0.5456439863812246
2203514900,0.6428152425071266
2203541528,0.6038685310098775
2203553753,0.5111751759824985
2203558954,0.0324366969470058
2203559195,0.21079924081535936
2203560058,0.13565546139033932
2203554380,0.5119284060720319
2203554766,0.5972328438819223
2203557374,0.2970574165321434
2203557269,0.21180799237411188
2203544974,0.8022146643306478
2203558993,0.13865651895939804
2203518467,0.6476102788430297
2203557913,0.32739790677975517
2203520201,0.8053058787540792
2203486982,0.5393881868249839
2203557018,0.24643071536080044
2203544231,0.363353296517994
2203557066,0.21180799237411188
2203552598,0.6930378641272222
2203555081,0.6430677170740112
2203555507,1.07938152901236
2203559928,0.5369642436215096
2203557261,0.24142871698383012
2203558679,0.21079924081535936
2203555702,0.5337712337917937
2203538889,1.1724636298524231
2203558383,0.11557516488968662
2203559646,0.11861580140004255
2203558972,0.20552421907977847
2203556144,0.5163105332143216
2203555831,0.9286341576221323
2203520970,0.7638024239132022
2203539780,0.583997760031793
2203550020,0.446823841042264
2203547057,0.6763956440345051
2203463050,0.7699970656998327
2203555027,0.5347878353520074
2203549402,0.576454160682576
2203528278,0.42959190151456433
2203535002,0.5170560942701506
2203555445,0.7807051940724198
2203522707,1.0943312001518994
2203559053,0.4372078227900473
2203553655,0.8702399451757329
2203506496,1.2106349269497887
2203555003,0.584501899035174
2203552342,0.7903323848967319
2203558839,0.21700596280785975
2203541284,0.44028389962298886
2203558250,0.14152749040661133
2203559982,0.2473878524188262
2203549888,0.3840337372956141
2203556761,0.3864772282507821
2203550446,0.3878132809920838
2203556496,0.5584657520969764
2203546251,0.8978700724808986
2203524599,1.2599327125080602
2203559861,0.16288269278313247
2203525279,0.43195170079066186
2203546181,0.42405724927451516
2203556451,0.778549738387621
2203556295,1.0419386960267603
2203556473,0.5555016238063867
2203555735,1.07938152901236
2203534907,0.4830136457108947
2203552513,0.610779005862144
2203555896,0.6430677170740112
2203529997,0.436411564201454
2203520119,0.6371011393041167
2203505681,0.6117275757825544
2203497651,1.0733389654254935
2203553229,0.5682087388611469
2203547103,0.6763956440345051
2203531961,0.5207484754024658
2203554645,0.6977830591240349
2203529725,1.0066803990461346
2203517277,0.5881943137998131
2203549163,0.4191274925774977
2203552325,0.5600582583882718
2203559497,0.11100197641446566
2203539539,0.4787011600462396
2203558594,0.09734833979059741
2203554838,0.9485682493264593
2203548116,0.6110699331646894
2203532052,0.9109931907076306
2203556972,0.6114070780204954
2203535668,0.5818194835793228
2203522931,1.1220618440497971
2203553691,0.7335837088037438
2203528626,0.7548377470707583
2203553185,0.5600582583882718
2203475161,0.9270123631230551
2203559714,0.06061717547777182
2203540878,0.4962219811591544
2203524528,0.5433477133432154
2203554344,0.5089642777814423
2203535014,0.4976677207284671
2203538928,0.5171559597153422
2203557932,0.2970574165321434
2203553715,0.9321082955033855
2203554328,0.5314440604414198
2203557195,0.4969214139874704
2203505378,0.49354142511338195
2203556513,0.5847519340258681
2203512702,0.8467368289983048
2203553378,0.3622725974620214
2203506655,0.9737402409445894
2203558125,0.4372078227900473
2203520326,0.7676381318336636
2203548273,0.4945545371124002
2203513363,0.5434141448393595
2203559959,0.14152749040661133
2203557996,0.263593661619681
2203548888,0.42840745631749444
2203553977,0.5673005657627012
2203558094,0.15827260612382762
2203558353,0.14221487462820934
2203559601,0.20459899927077385
2203520977,0.7638024239132022
2203554293,0.5304274588812061
2203486542,0.69302285503806
2203541308,0.44028389962298886
2203554130,0.6916439794226309
2203531237,0.8991454810258105
2203552621,1.02098731656596
2203559914,0.374962132121306
2203540103,1.4233594741534559
2203527261,1.2148540955676694
2203514679,0.8621474447425846
2203521500,0.8970121577666605
2203499629,0.37398697028874334
2203556821,0.6539480102127304
2203549201,0.700568868143498
2203547263,0.5658206223069565
2203557553,0.28943541698209546
2203547620,0.3978716038781499
2203553168,0.34506642149739336
2203559943,0.11557516488968662
2203557843,0.21752413552382002
2203557273,0.2482614176768981
2203550609,0.34000394484524543
2203532941,0.5658238591560317
2203511306,0.8117627987320952
2203550145,0.3656590449911506
2203552819,0.3413167584841961
2203553811,0.3153935603116078
2203559471,0.18524775858402065
2203558829,0.21079924081535936
2203540681,0.6514527952875956
2203556912,0.5231459131855071
2203556778,0.6539480102127304
2203538907,0.8133562500935329
2203511955,1.009830792568743
2203530633,0.5525537786697405
2203550674,0.3739003563208809
2203553681,0.3184576787819923
2203538266,0.394910370306147
2203509354,0.7968234382202845
2203556135,0.40414307848489106
2203487614,1.72037598712541
2203547414,0.6948889371863864
2203512219,0.6675246192933081
2203557407,0.2805940948609933
2203519997,1.284110147459449
2203559988,0.11906777410310355
2203550355,0.30675468136002054
2203557489,0.2970574165321434
2203537466,0.7216547350172869
2203534778,0.40204172315949505
2203515624,0.8919281212859872
2203495418,0.5573408811299941
2203555310,1.2100934584056582
2203542952,0.661587311188954
2203548163,0.3587203100398348
2203553680,0.6086948959519582
2203541989,1.234111122010105
2203482013,0.522138382511415
2203550200,0.43206633376653913
2203491945,0.6878385220140217
2203551819,0.37507106160220605
2203477830,0.645224177374176
2203555199,0.3735052809075913
2203542016,0.6492213753124985
2203547049,0.36271612344666804
2203552388,0.6976957353866804
2203547021,0.36271612344666804
2203558690,0.2184212403654073
2203519656,1.4009019219344936
2203559989,0.21376336910594912
2203559218,0.035541780219513076
2203531179,0.8016927034990609
2203555578,0.5925749726224642
2203547544,0.34163342496924687
2203550694,0.3052061184906585
2203516170,0.7593245608562892
2203547546,0.4317155670688912
2203510095,0.4905129044747135
2203544019,0.5395134407395877
2203549605,0.4170155455921895
2203526934,0.5515490028974863
2203545494,0.4285902540431357
2203556676,0.44460825310233376
2203559489,0.13424551679590813
2203555756,0.7725547135995448
2203529559,0.7443979909845331
2203549174,0.3628638085315255
2203557708,0.24142871698383012
2203558678,0.13099759013088114
2203549940,0.7571753249609301
2203538564,0.543991657563742
2203558976,0.13565546139033932
2203533429,0.7523089161234779
2203559937,0.20552421907977847
2203554868,0.4240382263134544
2203555231,0.6465603262874281
2203552883,0.5165862773314901
2203548661,0.4015119458504889
2203549689,0.3787805972157958
2203522447,0.41628516388079817
2203532036,0.5396560912776484
2203489112,0.3492739372239988
2203545639,0.795515690574681
2203536003,0.4387193888348266
2203544653,0.8102153217257814
2203545872,0.9032118048920799
2203555687,0.5695693884288979
2203550837,0.3328938021277857
2203555449,0.7208783695084892
2203558890,0.09734833979059741
2203512949,0.8171739657333273
2203540785,1.1838225202065424
2203543835,0.5921187101358826
2203539017,0.5083343392262544
2203556322,0.3226167247990604
2203554635,0.6824572619828867
2203499854,0.4571572359533304
2203557986,0.3043868074571008
2203556134,0.5354601679034101
2203496895,0.5667296841317042
2203558841,0.20863873819702616
2203517183,0.6245914011536134
2203555977,0.5946791552946901
2203554326,0.5089642777814423
2203549880,0.4450315600418203
2203559430,0.13565546139033932
2203557942,0.14447392113317317
2203548313,0.37578971302693276
2203542584,1.4233594741534559
2203554438,0.6034449310119286
2203557352,0.29650958522371185
2203558782,0.13991513328393815
2203559496,0.09734833979059741
2203559490,0.13210831497847864
2203518480,0.6544401952163158
2203558113,0.10084094900401432
2203558603,0.15477999691041072
2203552252,0.5682087388611469
2203559284,0.24818971931808723
2203535953,0.8769599253007053
2203557499,0.23829629213215076
2203509078,0.9156671441111991
2203553855,0.5673005657627012
2203560024,0.10084094900401432
2203528576,0.6548072051114351
2203559183,0.10367836506748367
2203558784,0.13991513328393815
2203555173,0.4358112396912238
2203556957,0.9485682493264593
2203559249,0.09734833979059741
2203513046,0.8369060752044762
2203548828,0.6363814964561167
2203558340,0.07676567566870175
2203532960,0.6449994206176899
2203526979,0.35657957511874194
2203559929,0.20552421907977847
2203556516,0.3331405425426162
2203543330,0.7589522625129749
2203559955,0.2184212403654073
2203540313,0.6310467000047185
2203553308,0.5165862773314901
2203558768,0.049638844297150084
2203544770,0.6968816411919478
2203530566,0.8991454810258105
2203559325,0.15619877658337628
2203529112,0.532989241335271
2203559994,0.21376336910594912
2203542232,0.8173421284198552
2203464630,0.30195029796853406
2203558215,0.15939008356971557
2203506119,0.5157615274667607
2203525682,0.7392853222376532
2203521159,0.46312811287350797
2203475785,1.1645284070818052
2203552319,0.5119284060720319
2203559645,0.20552421907977847
2203473183,0.45633331126927607
2203559045,0.1193248279028838
2203479622,0.7344165947425526
2203557162,0.3186857272015769
2203482114,0.9467318835867641
2203559703,0.21376336910594912
2203557497,0.261340168560011
2203498524,0.4499523067150744
2203555497,1.1855900429133415
2203557923,0.32775799650764775
2203504202,0.1927919401528615
2203539329,0.5456714691385418
2203559935,0.43797369828034777
2203555200,0.6465603262874281
2203554271,0.5089642777814423
2203537632,0.8208569003805593
2203537586,0.46084274014623156
2203548848,0.33203505958648366
2203554428,0.5164891463641619
2203548725,0.4945545371124002
2203559444,0.14378279512732703
2203559175,0.09734833979059741
2203508371,0.3957888953882581
2203559669,0.15619877658337628
2203478670,0.49098079960095475
2203526260,0.6881294288015924
2203554896,0.9108707661394772
2203556096,0.5555016238063867
2203553829,0.7026740582566754
2203525993,0.5720019721968158
2203557605,0.18416740996292136
2203559067,0.12048567654094623
2203555365,0.5309002623445804
2203508717,0.4513171688562664
2203555975,0.5946791552946901
2203558772,0.12048567654094623
2203559895,0.09734833979059741
2203559008,0.12750498091746423
2203557802,0.28943541698209546
2203559315,0.2184212403654073
2203556515,0.5847519340258681
2203554744,0.5695693884288979
2203555016,0.4064380646618626
2203559415,0.20552421907977847
2203554556,0.5691531777676007
2203538005,0.47315602191818995
2203551368,0.3904929578668188
2203528403,0.6715803084585291
2203547046,0.479067366560522
2203535039,0.4976677207284671
2203539333,0.5456714691385418
2203557671,0.28943541698209546
2203559773,0.21079924081535936
2203454651,0.6394984022647644
2203542059,0.5505225862315967
2203542728,0.4289641908968702
2203554662,0.5846735046276118
2203547922,0.47683223903863226
2203525290,0.94198626122187
2203545328,0.6885859467836719
2203554549,0.5846735046276118
2203556052,0.7205997246092488
2203557535,0.21692356905209803
2203555049,0.5914587550644804
2203551731,0.4390314938997433
2203556347,0.816435537736137
2203559419,0.20552421907977847
2203556172,0.47294851132462046
2203559848,0.21376336910594912
2203544329,0.624566104853424
2203545558,0.4705710262609363
2203559986,0.11861580140004255
2203511015,0.46701699769500743
2203559254,0.0324366969470058
2203527284,0.5199274416522914
2203526383,0.4802055510661382
2203555834,0.4358112396912238
2203553765,0.5928239851004868
2203549762,0.39757150386008655
2203559122,0.31608069970147695
2203527789,0.5615627722994023
2203557675,0.18727534777569962
2203559352,0.10084094900401432
2203550384,0.41026326440430944
2203522917,0.8190042483595773
2203546400,0.4247625041713131
2203548825,0.6822893743569652
2203517343,0.35267814594740815
2203547254,0.38455046549215666
2203546728,0.46379003319578244
2203513103,0.42659900414930585
2203516496,1.8002845669413634
2203552740,0.6476811967341154
2203524515,0.6981190794658262
2203518288,0.4724344158156338
2203524540,0.3726978050867177
2203557507,0.21716106627033913
2203559245,0.035541780219513076
2203535511,0.4296204714214271
2203551338,0.4390314938997433
2203554677,0.4297489130672574
2203488009,1.8217327526439855
2203458559,1.1762217224934195
2203549842,0.2674893629305311
2203558413,0.1418475031971095
2203552843,0.8702399451757329
2203498842,0.3203606981865659
2203553998,0.5314440604414198
2203558152,0.10719602208088863
2203472261,0.6967440520912965
2203559622,0.17474119118024517
2203555978,0.5244610136871967
2203526995,0.6175510268862782
2203558966,0.21607772350578824
2203555493,0.5347878353520074
2203504931,0.4289155722269686
2203542382,0.7890589787309431
2203557505,0.2096827979170994
2203557806,0.22415418148236507
2203559170,0.4372078227900473
2203511884,0.6286259351698628
2203537277,1.1956593995067928
2203554091,0.5142768825012414
2203559488,0.11619240305120443
2203559438,0.14378279512732703
2203504248,0.4421372209481501
2203558516,0.12048567654094623
2203546550,0.9191689320230968
2203527135,0.554282367405739
2203516776,0.7733736431794396
2203558625,0.11619240305120443
2203531749,0.7697512398650299
2203502245,0.8346583941328113
2203554566,0.5089642777814423
2203559450,0.21079924081535936
2203558759,0.4372078227900473
2203554577,0.6205395247334041
2203501643,0.44385747762190014
2203556571,0.5915855576836129
2203545621,1.5408020374466875
2203537860,0.8824075200361751
2203553242,0.8861747768503881
2203504615,1.5725980769111656
2203534781,0.375013533191495
2203552998,1.1853253613122756
2203552955,0.7841295713667636
2203524680,0.955657579610793
2203543579,0.5446468805401363
2203458546,0.4941983112679236
2203556140,0.3331405425426162
2203541248,0.5630500319432389
2203520600,1.535314154361257
2203509713,0.7098438386194815
2203520539,0.5901906623359252
2203547977,0.3444043133041359
2203554742,0.32180145369257995
2203523016,0.6876244369289544
2203530797,0.59724563269993
2203534322,0.34969255670502575
2203512491,0.35735731990301633
2203527946,0.7763125216790562
2203543537,0.6596281115890695
2203542194,1.0771285674255846
2203557619,0.20431481572238916
2203552142,0.6084633496050993
2203546405,0.44628589443823913
2203556403,0.38732017034509825
2203507195,0.509647078690659
2203506275,0.8809983302812282
2203559099,0.23752496426500164
2203531553,0.49285202201196787
2203528912,0.5242410846158827
2203536852,0.4622014134713172
2203532877,0.3994878971644464
2203550069,0.5103307620099945
2203484767,0.5450637160159834
2203555314,1.2100934584056582
2203552663,0.5682087388611469
2203545968,0.6375334640748993
2203552432,0.6932696617239628
2203558920,0.11557516488968662
2203551380,0.6714809731003125
2203558447,0.2184212403654073
2203542614,0.406037225681126
2203557689,0.23998125601648204
2203525027,0.33436285138723526
2203559677,0.1193248279028838
2203534160,0.49529339255249416
2203551658,0.3855450476166298
2203480969,0.7169669272645895
2203558498,0.1629304773832858
2203559624,0.21079924081535936
2203555728,0.5972328438819223
2203551828,0.35710844901515637
2203549390,0.3840337372956141
2203544021,0.7244670094759765
2203549302,0.7131493375926589
2203533690,0.5241215355587137
2203551917,0.5600582583882718
2203552911,0.7089684625644038
2203553972,0.5673005657627012
2203546681,0.4705710262609363
2203547634,0.5835878277743899
2203528921,0.5242410846158827
2203528582,0.7852400010349176
2203504257,0.9898757558275612
2203558531,0.3463496024613199
2203553336,0.3184576787819923
2203550071,0.4183064121285997
2203558349,0.14221487462820934
2203546160,0.5292434743658863
2203524010,0.6534115734995702
2203557688,0.2482614176768981
2203559033,0.13109588956561716
2203541143,0.6548605327409823
2203545924,1.190239609518936
2203555757,1.065611721792772
2203536161,0.4316069096736105
2203528436,1.0556277700917682
2203531707,0.37896876941663066
2203559394,0.4372078227900473
2203521896,1.481248253662742
2203559609,0.30288231918118896
2203500104,0.633108441234456
2203556253,0.5354601679034101
2203541885,0.7596010453450794
2203556117,0.5584657520969764
2203556799,0.6457975297398554
2203499027,0.633108441234456
2203558758,0.11968501226462133
2203549683,0.34000394484524543
2203559275,0.1193248279028838
2203548286,0.40364693134880897
2203558969,0.10114944420973025
2203546961,0.4407408672665443
2203552421,0.32220734179518956
2203527685,0.44400824159223123
2203557069,0.41954757248774
2203557115,0.22324943184485135
2203544027,0.6509475758399662
2203518019,0.7942544724929993
2203560004,0.09734833979059741
2203558241,0.20552421907977847
2203543339,0.6644114817423674
2203485725,1.5090999473736382
2203552994,0.5068288142020798
2203524157,0.9820361736943751
2203559638,0.20552421907977847
2203552943,0.5600582583882718
2203555685,0.34466053339478375
2203557098,0.2923995452726852
2203554463,0.4179268796012465
2203555014,0.32180145369257995
2203532725,0.4488996370604431
2203559243,0.12281743711630067
2203545616,0.779815725208167
2203551830,0.3855450476166298
2203552181,0.6543225653751515
2203504372,0.41557226984889595
2203540783,0.5583961067501457
2203528232,1.3005159669375326
2203487352,1.6483869019703785
2203528828,0.6478089498484655
2203544755,0.7097707836229229
2203523556,0.7161681752312405
2203510171,0.2720739772480305
2203557733,0.4328481796473651
2203547043,0.36271612344666804
2203543628,0.5446468805401363
2203559383,0.21376336910594912
2203557910,0.32775799650764775
2203536681,0.7935516610926505
2203544146,0.38680425328914814
2203554502,0.7223109816260204
2203555064,0.5309002623445804
2203556737,0.7366196073454973
2203557710,0.21752413552382002
2203547050,0.3723475800937264
2203531475,0.44750093188579293
2203558783,0.1827039923932749
2203557165,0.28943541698209546
2203556639,0.620986830397771
2203557236,0.1975918779955837
2203559766,0.09734833979059741
2203531720,0.7085548444682254
2203468015,0.8507330367748569
2203559481,0.14152749040661133
2203452010,1.6833192057619117
2203555830,0.5671574780517474
2203537276,1.1956593995067928
2203559516,0.13540630738337556
2203528164,0.40880358717920934
2203535982,0.5685889558771898
2203545031,1.0006639211653425
2203536410,0.4090984639759438
2203552639,0.6976957353866804
2203558345,0.10564760934371534
2203560025,0.11968501226462133
2203559312,0.2184212403654073
2203555229,0.6465603262874281
2203550026,0.2759089870791338
2203527950,0.4252488253098495
2203556642,0.4291335926445914
2203474123,0.8151255262447286
